briefitem,bibid,systemfolder,objectid,vid,publisher,format,pdf_name,pdf,title,image_name,thumb,image,imageid,measurements,title_alternative,title_original,subject,source_institution,rights,rightsstatement,type,description_physical,note,permanentlink,language,date_modified,date_created,format_original,holding_location,genre,publication_date,Collection,description,short_description,reference_url
"","","","special683","","","image/jpeg","","","Untitled Slide, January 6, 1977","","http://ncf.sobek.ufl.edu/content/NC/F0/00/12/97/00001/EC228.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special683.html"
"","","","special684","","","image/jpeg","","","Untitled Slide, June 1988","","http://ncf.sobek.ufl.edu/content/NC/F0/00/12/05/00001/Blue163.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special684.html"
"","","","special685","","","image/jpeg","","","Untitled Slide, March 1977","","http://ncf.sobek.ufl.edu/content/NC/F0/00/11/75/00001/Blue059.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special685.html"
"","","","special686","","","image/jpeg","","","Untitled Slide, May 1967","","http://ncf.sobek.ufl.edu/content/NC/F0/00/13/49/00001/EC331.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special686.html"
"","","","special687","","","image/jpeg","","","Untitled Slide, May 1977","","http://ncf.sobek.ufl.edu/content/NC/F0/00/12/31/00001/Blue261.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special687.html"
"","","","special688","","","image/jpeg","","","Untitled Slide, May 1998","","http://ncf.sobek.ufl.edu/content/NC/F0/00/10/88/00001/Admissions2_152.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special688.html"
"","","","special689","","","image/jpeg","","","Untitled Slide, November 1976","","http://ncf.sobek.ufl.edu/content/NC/F0/00/11/76/00001/Blue060.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special689.html"
"","","","special690","","","image/jpeg","","","Untitled Slide, November 1985","","http://ncf.sobek.ufl.edu/content/NC/F0/00/14/27/00001/SF093.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special690.html"
"","","","special691","","","image/jpeg","","","Untitled Slide, October 1972","","http://ncf.sobek.ufl.edu/content/NC/F0/00/16/20/00001/WC112.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special691.html"
"","","","special692","","","image/jpeg","","","Untitled Slide, October 1989","","http://ncf.sobek.ufl.edu/content/NC/F0/00/14/09/00001/SF062.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special692.html"
"","","","special693","","","image/jpeg","","","Untitled Slide, September 1976","","http://ncf.sobek.ufl.edu/content/NC/F0/00/14/95/00001/SF253.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special693.html"
"","","","special694","","","image/jpeg","","","Untitled Slide, September 1977","","http://ncf.sobek.ufl.edu/content/NC/F0/00/15/12/00001/SF297.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special694.html"
"","","","special695","","","image/jpeg","","","Untitled Slide, September 1981","","http://ncf.sobek.ufl.edu/content/NC/F0/00/14/78/00001/SF219.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special695.html"
"","","","special696","","","image/jpeg","","","UP Class A, April 1987","","http://ncf.sobek.ufl.edu/content/NC/F0/00/14/65/00001/SF177.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special696.html"
"","","","special697","","","image/jpeg","","","UP Class, September 1986","","http://ncf.sobek.ufl.edu/content/NC/F0/00/14/66/00001/SF178.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special697.html"
"","","","special698","","","image/jpeg","","","UP Graduation, 4/28/1984","","http://ncf.sobek.ufl.edu/content/AA/00/02/56/44/00001/19840428up01.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special698.html"
"","","","special699","","","image/jpeg","","","UP Graduation, 5/2/90","","http://ncf.sobek.ufl.edu/content/AA/00/02/56/43/00001/19900502up4.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special699.html"
"","","","special700","","","image/jpeg","","","USF Ambassadors, March 1989","","http://ncf.sobek.ufl.edu/content/NC/F0/00/13/87/00001/SF008.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special700.html"
"","","","special701","","","image/jpeg","","","USF Class, August 1981","","http://ncf.sobek.ufl.edu/content/NC/F0/00/13/88/00001/SF009.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special701.html"
"","","","special702","","","image/jpeg","","","Uzi Baram&#39;s Class, Social Sciences, Fall 1999","","http://ncf.sobek.ufl.edu/content/NC/F0/00/10/42/00001/Admissions001.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special702.html"
"","","","special703","","","image/jpeg","","","View from Hamilton Center Reception Area, Undated","","http://ncf.sobek.ufl.edu/content/NC/F0/00/13/36/00001/EC306.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special703.html"
"","","","special704","","","image/jpeg","","","View of Social Sciences Building from College Hall, March 1974","","http://ncf.sobek.ufl.edu/content/NC/F0/00/12/68/00001/EC118.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special704.html"
"","","","special705","","","image/jpeg","","","Viewing Pei model of East Campus","","http://ncf.sobek.ufl.edu/content/AA/00/02/64/61/00001/ARCH1_003_013_00010.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special705.html"
"","","","special706","","","image/jpeg","","","Views of Palm Court &amp; Pei Dorms, 1992","","http://ncf.sobek.ufl.edu/content/NC/F0/00/11/03/00001/Admissions2_374.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special706.html"
"","","","special707","","","image/jpeg","","","Vijay Sivaraman, May 1998","","http://ncf.sobek.ufl.edu/content/NC/F0/00/15/37/00001/VBP007.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special707.html"
"","","","special708","","","image/jpeg","","","Viking Motel Acquisition, June 1988","","http://ncf.sobek.ufl.edu/content/NC/F0/00/12/51/00001/EC019.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special708.html"
"","","","special709","","","image/jpeg","","","Viking Motel, Undated","","http://ncf.sobek.ufl.edu/content/NC/F0/00/13/85/00001/Red384.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special709.html"
"","","","special710","","","image/jpeg","","","Volleyball, May 1998","","http://ncf.sobek.ufl.edu/content/NC/F0/00/13/81/00001/Red273.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special710.html"
"","","","special711","","","image/jpeg","","","Wall Party, Palm Court, January 1977","","http://ncf.sobek.ufl.edu/content/NC/F0/00/14/61/00001/SF152.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special711.html"
"","","","special712","","","image/jpeg","","","Water Polo, Swimming Pool, September 1975","","http://ncf.sobek.ufl.edu/content/NC/F0/00/14/70/00001/SF185.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special712.html"
"","","","special713","","","image/jpeg","","","W.C. Gate, May 1977","","http://ncf.sobek.ufl.edu/content/NC/F0/00/16/19/00001/WC110.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special713.html"
"","","","special714","","","image/jpeg","","","West Campus","","http://ncf.sobek.ufl.edu/content/NC/F0/00/16/36/00001/WC132.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special714.html"
"","","","special715","","","image/jpeg","","","West Campus, April 1984","","http://ncf.sobek.ufl.edu/content/NC/F0/00/16/71/00001/WC214.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special715.html"
"","","","special716","","","image/jpeg","","","West Campus Bay, Janurary 1980","","http://ncf.sobek.ufl.edu/content/NC/F0/00/16/23/00001/WC115.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special716.html"
"","","","special717","","","image/jpeg","","","West Campus Bay, October 1979","","http://ncf.sobek.ufl.edu/content/NC/F0/00/12/54/00001/EC077.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special717.html"
"","","","special718","","","image/jpeg","","","West Campus Bay, September 1980","","http://ncf.sobek.ufl.edu/content/NC/F0/00/16/27/00001/WC122.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special718.html"
"","","","special719","","","image/jpeg","","","West Campus, Building E, October 1979","","http://ncf.sobek.ufl.edu/content/NC/F0/00/16/96/00001/WC265.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special719.html"
"","","","special720","","","image/jpeg","","","West Campus, December 1985","","http://ncf.sobek.ufl.edu/content/NC/F0/00/16/82/00001/WC237.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special720.html"
"","","","special721","","","image/jpeg","","","West Campus Dorms, Palmer Buildings, October 1972","","http://ncf.sobek.ufl.edu/content/NC/F0/00/16/64/00001/WC200.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special721.html"
"","","","special722","","","image/jpeg","","","West Campus, E Building, October 1979","","http://ncf.sobek.ufl.edu/content/NC/F0/00/16/67/00001/WC206.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special722.html"
"","","","special723","","","image/jpeg","","","West Campus, Feburary 1979","","http://ncf.sobek.ufl.edu/content/NC/F0/00/16/87/00001/WC252.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special723.html"
"","","","special724","","","image/jpeg","","","West Campus Gate, October 1979","","http://ncf.sobek.ufl.edu/content/NC/F0/00/16/17/00001/WC105.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special724.html"
"","","","special725","","","image/jpeg","","","West Campus Gate, September 1980","","http://ncf.sobek.ufl.edu/content/NC/F0/00/16/47/00001/WC157.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special725.html"
"","","","special726","","","image/jpeg","","","West Campus, January 1974","","http://ncf.sobek.ufl.edu/content/NC/F0/00/11/53/00001/Blue025.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special726.html"
"","","","special727","","","image/jpeg","","","West Campus, July 1984","","http://ncf.sobek.ufl.edu/content/NC/F0/00/16/31/00001/WC126.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special727.html"
"","","","special728","","","image/jpeg","","","West Campus Lawn, September 1977","","http://ncf.sobek.ufl.edu/content/NC/F0/00/13/50/00001/EC332.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special728.html"
"","","","special729","","","image/jpeg","","","West Campus, March 1981","","http://ncf.sobek.ufl.edu/content/NC/F0/00/14/10/00001/SF063.jpg","","","","","","","","","","","","","","","","","","","","","","","","http://localhost:4000/specialformats/items/special729.html"
